date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm
2024-01-20,North Mandi,Grain,Rice,40.9,50.0,45.45,1.19
2024-01-20,South Mandi,Grain,Rice,42.69,52.17,47.43,2.56
2024-01-21,Central Mandi,Vegetable,Tomato,21.92,26.79,24.35,0.86
2024-01-21,North Mandi,Vegetable,Tomato,35.55,43.45,39.5,0.93
2024-01-21,South Mandi,Vegetable,Tomato,47.83,58.45,53.14,2.72
2024-01-21,Central Mandi,Vegetable,Potato,18.64,22.78,20.71,2.6
2024-01-21,North Mandi,Vegetable,Potato,17.06,20.86,18.96,4.19
2024-01-21,South Mandi,Vegetable,Potato,19.96,24.4,22.18,1.83
2024-01-21,Central Mandi,Vegetable,Onion,25.79,31.53,28.66,0.89
2024-01-21,North Mandi,Vegetable,Onion,33.24,40.62,36.93,0.51
2024-01-21,South Mandi,Vegetable,Onion,24.32,29.72,27.02,1.62
2024-01-21,Central Mandi,Fruit,Apple,93.56,114.36,103.96,0.0
2024-01-21,North Mandi,Fruit,Apple,83.11,101.57,92.34,0.77
2024-01-21,South Mandi,Fruit,Apple,71.69,87.63,79.66,2.52
2024-01-21,Central Mandi,Grain,Wheat,26.14,31.96,29.05,1.34
2024-01-21,North Mandi,Grain,Wheat,26.07,31.87,28.97,0.6
2024-01-21,South Mandi,Grain,Wheat,27.9,34.1,31.0,0.15
2024-01-21,Central Mandi,Grain,Rice,36.46,44.56,40.51,0.19
2024-01-21,North Mandi,Grain,Rice,33.44,40.88,37.16,2.46
2024-01-21,South Mandi,Grain,Rice,40.39,49.37,44.88,0.45
2024-01-22,Central Mandi,Vegetable,Tomato,50.35,61.53,55.94,0.01
2024-01-22,North Mandi,Vegetable,Tomato,42.64,52.12,47.38,1.09
2024-01-22,South Mandi,Vegetable,Tomato,27.48,33.58,30.53,0.09
2024-01-22,Central Mandi,Vegetable,Potato,16.78,20.52,18.65,5.77
2024-01-22,North Mandi,Vegetable,Potato,29.52,36.08,32.8,0.07
2024-01-22,South Mandi,Vegetable,Potato,20.59,25.17,22.88,1.39
2024-01-22,Central Mandi,Vegetable,Onion,26.76,32.7,29.73,0.23
2024-01-22,North Mandi,Vegetable,Onion,24.29,29.69,26.99,0.21
2024-01-22,South Mandi,Vegetable,Onion,25.16,30.74,27.95,0.83
2024-01-22,Central Mandi,Fruit,Apple,91.48,111.8,101.64,0.07
2024-01-22,North Mandi,Fruit,Apple,96.72,118.22,107.47,0.74
2024-01-22,South Mandi,Fruit,Apple,128.38,156.9,142.64,0.58
2024-01-22,Central Mandi,Grain,Wheat,30.61,37.41,34.01,0.17
2024-01-22,North Mandi,Grain,Wheat,24.63,30.11,27.37,0.2
2024-01-22,South Mandi,Grain,Wheat,25.91,31.67,28.79,1.03
2024-01-22,Central Mandi,Grain,Rice,38.45,46.99,42.72,0.53
2024-01-22,North Mandi,Grain,Rice,43.03,52.59,47.81,0.03
2024-01-22,South Mandi,Grain,Rice,43.96,53.72,48.84,0.25
2024-01-23,Central Mandi,Vegetable,Tomato,38.17,46.65,42.41,0.02
2024-01-23,North Mandi,Vegetable,Tomato,18.19,22.23,20.21,0.11
2024-01-23,South Mandi,Vegetable,Tomato,24.8,30.32,27.56,1.06
2024-01-23,Central Mandi,Vegetable,Potato,22.03,26.93,24.48,0.27
2024-01-23,North Mandi,Vegetable,Potato,19.5,23.84,21.67,1.28
2024-01-23,South Mandi,Vegetable,Potato,19.07,23.31,21.19,1.94
2024-01-23,Central Mandi,Vegetable,Onion,22.82,27.89,25.35,1.1
2024-01-23,North Mandi,Vegetable,Onion,33.68,41.16,37.42,0.23
2024-01-23,South Mandi,Vegetable,Onion,29.58,36.16,32.87,0.01
2024-01-23,Central Mandi,Fruit,Apple,95.69,116.95,106.32,0.09
2024-01-23,North Mandi,Fruit,Apple,107.17,130.99,119.08,0.55
2024-01-23,South Mandi,Fruit,Apple,78.93,96.47,87.7,2.23
2024-01-23,Central Mandi,Grain,Wheat,27.43,33.53,30.48,0.3
2024-01-23,North Mandi,Grain,Wheat,30.28,37.02,33.65,0.48
2024-01-23,South Mandi,Grain,Wheat,25.63,31.33,28.48,0.98
2024-01-23,Central Mandi,Grain,Rice,42.18,51.56,46.87,0.53
2024-01-23,North Mandi,Grain,Rice,34.91,42.67,38.79,0.35
2024-01-23,South Mandi,Grain,Rice,45.35,55.43,50.39,2.97
2024-01-24,Central Mandi,Vegetable,Tomato,24.67,30.15,27.41,2.03
2024-01-24,North Mandi,Vegetable,Tomato,34.75,42.47,38.61,0.67
2024-01-24,South Mandi,Vegetable,Tomato,31.66,38.7,35.18,0.55
2024-01-24,Central Mandi,Vegetable,Potato,20.79,25.41,23.1,0.02
2024-01-24,North Mandi,Vegetable,Potato,21.45,26.21,23.83,1.0
2024-01-24,South Mandi,Vegetable,Potato,14.12,17.26,15.69,0.3
2024-01-24,Central Mandi,Vegetable,Onion,26.92,32.9,29.91,4.16
2024-01-24,North Mandi,Vegetable,Onion,24.06,29.4,26.73,0.75
2024-01-24,South Mandi,Vegetable,Onion,21.43,26.19,23.81,0.02
2024-01-24,Central Mandi,Fruit,Apple,87.46,106.9,97.18,2.46
2024-01-24,North Mandi,Fruit,Apple,104.8,128.1,116.45,0.32
2024-01-24,South Mandi,Fruit,Apple,83.71,102.31,93.01,0.81
2024-01-24,Central Mandi,Grain,Wheat,30.22,36.94,33.58,0.23
2024-01-24,North Mandi,Grain,Wheat,29.2,35.7,32.45,0.01
2024-01-24,South Mandi,Grain,Wheat,28.89,35.31,32.1,0.92
2024-01-24,Central Mandi,Grain,Rice,43.25,52.87,48.06,1.09
2024-01-24,North Mandi,Grain,Rice,35.6,43.5,39.55,0.73
2024-01-24,South Mandi,Grain,Rice,37.05,45.29,41.17,0.05
2024-01-25,Central Mandi,Vegetable,Tomato,35.97,43.97,39.97,0.09
2024-01-25,North Mandi,Vegetable,Tomato,22.62,27.64,25.13,0.92
2024-01-25,South Mandi,Vegetable,Tomato,23.8,29.1,26.45,0.34
2024-01-25,Central Mandi,Vegetable,Potato,15.23,18.61,16.92,0.44
2024-01-25,North Mandi,Vegetable,Potato,16.81,20.55,18.68,0.84
2024-01-25,South Mandi,Vegetable,Potato,24.1,29.46,26.78,0.65
2024-01-25,Central Mandi,Vegetable,Onion,28.98,35.42,32.2,1.32
2024-01-25,North Mandi,Vegetable,Onion,26.67,32.59,29.63,0.24
2024-01-25,South Mandi,Vegetable,Onion,21.23,25.95,23.59,0.69
2024-01-25,Central Mandi,Fruit,Apple,103.53,126.53,115.03,0.91
2024-01-25,North Mandi,Fruit,Apple,121.95,149.05,135.5,0.11
2024-01-25,South Mandi,Fruit,Apple,88.6,108.28,98.44,0.08
2024-01-25,Central Mandi,Grain,Wheat,28.4,34.71,31.55,1.17
2024-01-25,North Mandi,Grain,Wheat,31.59,38.61,35.1,0.57
2024-01-25,South Mandi,Grain,Wheat,29.77,36.39,33.08,1.61
2024-01-25,Central Mandi,Grain,Rice,39.09,47.77,43.43,1.19
2024-01-25,North Mandi,Grain,Rice,42.22,51.6,46.91,0.45
2024-01-25,South Mandi,Grain,Rice,36.27,44.33,40.3,0.1
2024-01-26,Central Mandi,Vegetable,Tomato,29.59,36.17,32.88,0.2
2024-01-26,North Mandi,Vegetable,Tomato,37.15,45.41,41.28,0.78
2024-01-26,South Mandi,Vegetable,Tomato,34.63,42.33,38.48,1.64
2024-01-26,Central Mandi,Vegetable,Potato,22.54,27.56,25.05,1.08
2024-01-26,North Mandi,Vegetable,Potato,23.27,28.45,25.86,0.29
2024-01-26,South Mandi,Vegetable,Potato,21.96,26.84,24.4,0.67
2024-01-26,Central Mandi,Vegetable,Onion,28.42,34.74,31.58,0.2
2024-01-26,North Mandi,Vegetable,Onion,26.88,32.86,29.87,0.84
2024-01-26,South Mandi,Vegetable,Onion,17.76,21.7,19.73,2.58
2024-01-26,Central Mandi,Fruit,Apple,120.53,147.31,133.92,3.54
2024-01-26,North Mandi,Fruit,Apple,100.72,123.1,111.91,1.98
2024-01-26,South Mandi,Fruit,Apple,113.69,138.95,126.32,1.86
2024-01-26,Central Mandi,Grain,Wheat,30.04,36.72,33.38,0.04
2024-01-26,North Mandi,Grain,Wheat,27.5,33.62,30.56,0.91
2024-01-26,South Mandi,Grain,Wheat,27.58,33.7,30.64,0.08
2024-01-26,Central Mandi,Grain,Rice,39.77,48.61,44.19,1.19
2024-01-26,North Mandi,Grain,Rice,43.89,53.65,48.77,0.07
2024-01-26,South Mandi,Grain,Rice,38.12,46.59,42.35,0.38
2024-01-27,Central Mandi,Vegetable,Tomato,46.04,56.26,51.15,0.38
2024-01-27,North Mandi,Vegetable,Tomato,32.59,39.83,36.21,0.98
2024-01-27,South Mandi,Vegetable,Tomato,33.28,40.68,36.98,0.27
2024-01-27,Central Mandi,Vegetable,Potato,23.45,28.67,26.06,0.02
2024-01-27,North Mandi,Vegetable,Potato,20.8,25.42,23.11,2.8
2024-01-27,South Mandi,Vegetable,Potato,24.23,29.61,26.92,1.6
2024-01-27,Central Mandi,Vegetable,Onion,21.64,26.46,24.05,0.65
2024-01-27,North Mandi,Vegetable,Onion,35.55,43.45,39.5,0.99
2024-01-27,South Mandi,Vegetable,Onion,22.16,27.08,24.62,0.55
2024-01-27,Central Mandi,Fruit,Apple,127.53,155.87,141.7,1.34
2024-01-27,North Mandi,Fruit,Apple,93.73,114.55,104.14,0.44
2024-01-27,South Mandi,Fruit,Apple,96.21,117.59,106.9,0.34
2024-01-27,Central Mandi,Grain,Wheat,26.55,32.45,29.5,0.04
2024-01-27,North Mandi,Grain,Wheat,26.97,32.97,29.97,0.02
2024-01-27,South Mandi,Grain,Wheat,28.33,34.63,31.48,0.49
2024-01-27,Central Mandi,Grain,Rice,41.24,50.4,45.82,1.14
2024-01-27,North Mandi,Grain,Rice,43.42,53.06,48.24,2.9
2024-01-27,South Mandi,Grain,Rice,39.98,48.86,44.42,0.63
2024-01-28,Central Mandi,Vegetable,Tomato,18.68,22.83,20.75,4.73
2024-01-28,North Mandi,Vegetable,Tomato,34.53,42.21,38.37,0.26
2024-01-28,South Mandi,Vegetable,Tomato,32.26,39.42,35.84,0.94
2024-01-28,Central Mandi,Vegetable,Potato,22.09,26.99,24.54,0.72
2024-01-28,North Mandi,Vegetable,Potato,17.97,21.97,19.97,0.25
2024-01-28,South Mandi,Vegetable,Potato,18.36,22.44,20.4,0.21
2024-01-28,Central Mandi,Vegetable,Onion,20.73,25.33,23.03,0.06
2024-01-28,North Mandi,Vegetable,Onion,34.18,41.78,37.98,3.48
2024-01-28,South Mandi,Vegetable,Onion,35.65,43.57,39.61,1.19
2024-01-28,Central Mandi,Fruit,Apple,90.99,111.21,101.1,0.17
2024-01-28,North Mandi,Fruit,Apple,91.33,111.63,101.48,0.25
2024-01-28,South Mandi,Fruit,Apple,112.72,137.76,125.24,0.77
2024-01-28,Central Mandi,Grain,Wheat,31.14,38.06,34.6,0.1
2024-01-28,North Mandi,Grain,Wheat,31.77,38.83,35.3,2.1
2024-01-28,South Mandi,Grain,Wheat,27.44,33.54,30.49,2.2
2024-01-28,Central Mandi,Grain,Rice,39.74,48.57,44.15,3.12
2024-01-28,North Mandi,Grain,Rice,41.36,50.56,45.96,1.06
2024-01-28,South Mandi,Grain,Rice,41.47,50.69,46.08,0.8
2024-01-29,Central Mandi,Vegetable,Tomato,28.5,34.84,31.67,0.47
2024-01-29,North Mandi,Vegetable,Tomato,21.78,26.62,24.2,0.3
2024-01-29,South Mandi,Vegetable,Tomato,30.02,36.7,33.36,0.08
2024-01-29,Central Mandi,Vegetable,Potato,26.73,32.67,29.7,0.25
2024-01-29,North Mandi,Vegetable,Potato,18.56,22.68,20.62,1.91
2024-01-29,South Mandi,Vegetable,Potato,21.11,25.81,23.46,0.68
2024-01-29,Central Mandi,Vegetable,Onion,43.66,53.36,48.51,1.74
2024-01-29,North Mandi,Vegetable,Onion,21.53,26.31,23.92,0.43
2024-01-29,South Mandi,Vegetable,Onion,30.25,36.97,33.61,0.31
2024-01-29,Central Mandi,Fruit,Apple,134.68,164.62,149.65,2.11
2024-01-29,North Mandi,Fruit,Apple,112.05,136.95,124.5,1.9
2024-01-29,South Mandi,Fruit,Apple,121.39,148.37,134.88,2.02
2024-01-29,Central Mandi,Grain,Wheat,29.93,36.59,33.26,1.2
2024-01-29,North Mandi,Grain,Wheat,29.37,35.89,32.63,1.14
2024-01-29,South Mandi,Grain,Wheat,30.85,37.71,34.28,0.17
2024-01-29,Central Mandi,Grain,Rice,42.44,51.88,47.16,2.13
2024-01-29,North Mandi,Grain,Rice,40.09,48.99,44.54,0.41
2024-01-29,South Mandi,Grain,Rice,41.02,50.14,45.58,1.36
2024-01-30,Central Mandi,Vegetable,Tomato,34.52,42.18,38.35,1.78
2024-01-30,North Mandi,Vegetable,Tomato,26.19,32.01,29.1,0.71
2024-01-30,South Mandi,Vegetable,Tomato,32.53,39.75,36.14,1.0
2024-01-30,Central Mandi,Vegetable,Potato,20.45,24.99,22.72,0.3
2024-01-30,North Mandi,Vegetable,Potato,22.71,27.75,25.23,1.51
2024-01-30,South Mandi,Vegetable,Potato,28.04,34.28,31.16,0.11
2024-01-30,Central Mandi,Vegetable,Onion,27.4,33.5,30.45,3.3
2024-01-30,North Mandi,Vegetable,Onion,36.71,44.87,40.79,0.42
2024-01-30,South Mandi,Vegetable,Onion,29.7,36.3,33.0,0.11
2024-01-30,Central Mandi,Fruit,Apple,104.86,128.16,116.51,2.77
2024-01-30,North Mandi,Fruit,Apple,93.25,113.97,103.61,0.36
2024-01-30,South Mandi,Fruit,Apple,104.85,128.15,116.5,1.23
2024-01-30,Central Mandi,Grain,Wheat,28.63,34.99,31.81,0.42
2024-01-30,North Mandi,Grain,Wheat,27.18,33.22,30.2,0.97
2024-01-30,South Mandi,Grain,Wheat,27.47,33.57,30.52,1.42
2024-01-30,Central Mandi,Grain,Rice,41.52,50.74,46.13,0.02
2024-01-30,North Mandi,Grain,Rice,44.83,54.79,49.81,1.15
2024-01-30,South Mandi,Grain,Rice,40.37,49.35,44.86,0.59
2024-01-31,Central Mandi,Vegetable,Tomato,14.75,18.03,16.39,0.18
2024-01-31,North Mandi,Vegetable,Tomato,6.77,8.27,7.52,1.58
2024-01-31,South Mandi,Vegetable,Tomato,19.35,23.65,21.5,0.09
2024-01-31,Central Mandi,Vegetable,Potato,22.9,28.0,25.45,1.14
2024-01-31,North Mandi,Vegetable,Potato,15.91,19.45,17.68,3.01
2024-01-31,South Mandi,Vegetable,Potato,23.41,28.61,26.01,0.16
2024-01-31,Central Mandi,Vegetable,Onion,30.04,36.72,33.38,0.54
2024-01-31,North Mandi,Vegetable,Onion,24.69,30.17,27.43,1.02
2024-01-31,South Mandi,Vegetable,Onion,14.7,17.96,16.33,4.13
2024-01-31,Central Mandi,Fruit,Apple,88.84,108.58,98.71,0.53
2024-01-31,North Mandi,Fruit,Apple,96.93,118.47,107.7,0.24
2024-01-31,South Mandi,Fruit,Apple,107.59,131.49,119.54,0.03
2024-01-31,Central Mandi,Grain,Wheat,26.28,32.12,29.2,2.0
2024-01-31,North Mandi,Grain,Wheat,31.01,37.9,34.45,0.64
2024-01-31,South Mandi,Grain,Wheat,29.1,35.56,32.33,1.47
2024-01-31,Central Mandi,Grain,Rice,41.9,51.22,46.56,1.86
2024-01-31,North Mandi,Grain,Rice,42.25,51.63,46.94,0.14
2024-01-31,South Mandi,Grain,Rice,44.09,53.89,48.99,0.03
2024-02-01,Central Mandi,Vegetable,Tomato,35.11,42.91,39.01,1.59
2024-02-01,North Mandi,Vegetable,Tomato,40.56,49.58,45.07,0.66
2024-02-01,South Mandi,Vegetable,Tomato,25.56,31.24,28.4,0.22
2024-02-01,Central Mandi,Vegetable,Potato,28.44,34.76,31.6,0.68
2024-02-01,North Mandi,Vegetable,Potato,22.38,27.36,24.87,0.31
2024-02-01,South Mandi,Vegetable,Potato,19.59,23.95,21.77,1.6
2024-02-01,Central Mandi,Vegetable,Onion,24.16,29.52,26.84,0.01
2024-02-01,North Mandi,Vegetable,Onion,13.77,16.83,15.3,0.08
2024-02-01,South Mandi,Vegetable,Onion,24.2,29.58,26.89,0.92
2024-02-01,Central Mandi,Fruit,Apple,65.89,80.53,73.21,0.34
2024-02-01,North Mandi,Fruit,Apple,123.77,151.27,137.52,1.51
2024-02-01,South Mandi,Fruit,Apple,117.14,143.18,130.16,0.04
2024-02-01,Central Mandi,Grain,Wheat,28.94,35.38,32.16,0.28
2024-02-01,North Mandi,Grain,Wheat,30.96,37.84,34.4,4.32
2024-02-01,South Mandi,Grain,Wheat,30.74,37.57,34.15,0.96
2024-02-01,Central Mandi,Grain,Rice,40.78,49.84,45.31,1.21
2024-02-01,North Mandi,Grain,Rice,43.24,52.84,48.04,0.4
2024-02-01,South Mandi,Grain,Rice,43.93,53.69,48.81,0.73
2024-02-02,Central Mandi,Vegetable,Tomato,30.18,36.88,33.53,0.03
2024-02-02,North Mandi,Vegetable,Tomato,25.49,31.15,28.32,0.08
2024-02-02,South Mandi,Vegetable,Tomato,22.1,27.02,24.56,0.84
2024-02-02,Central Mandi,Vegetable,Potato,20.99,25.65,23.32,1.17
2024-02-02,North Mandi,Vegetable,Potato,19.85,24.27,22.06,0.18
2024-02-02,South Mandi,Vegetable,Potato,23.97,29.29,26.63,0.11
2024-02-02,Central Mandi,Vegetable,Onion,37.45,45.77,41.61,0.03
2024-02-02,North Mandi,Vegetable,Onion,34.27,41.89,38.08,2.75
2024-02-02,South Mandi,Vegetable,Onion,27.91,34.11,31.01,1.23
2024-02-02,Central Mandi,Fruit,Apple,98.03,119.81,108.92,2.05
2024-02-02,North Mandi,Fruit,Apple,125.64,153.56,139.6,0.41
2024-02-02,South Mandi,Fruit,Apple,121.07,147.97,134.52,1.69
2024-02-02,Central Mandi,Grain,Wheat,33.08,40.44,36.76,0.6
2024-02-02,North Mandi,Grain,Wheat,31.1,38.02,34.56,1.03
2024-02-02,South Mandi,Grain,Wheat,33.79,41.29,37.54,0.09
2024-02-02,Central Mandi,Grain,Rice,44.33,54.19,49.26,0.06
2024-02-02,North Mandi,Grain,Rice,42.22,51.6,46.91,2.05
2024-02-02,South Mandi,Grain,Rice,42.51,51.95,47.23,0.25
2024-02-03,Central Mandi,Vegetable,Tomato,38.59,47.17,42.88,1.08
2024-02-03,North Mandi,Vegetable,Tomato,26.71,32.65,29.68,0.69
2024-02-03,South Mandi,Vegetable,Tomato,51.52,62.98,57.25,0.26
2024-02-03,Central Mandi,Vegetable,Potato,23.98,29.3,26.64,5.61
2024-02-03,North Mandi,Vegetable,Potato,22.05,26.95,24.5,0.22
2024-02-03,South Mandi,Vegetable,Potato,22.43,27.41,24.92,1.14
2024-02-03,Central Mandi,Vegetable,Onion,25.7,31.42,28.56,2.03
2024-02-03,North Mandi,Vegetable,Onion,15.47,18.91,17.19,1.3
2024-02-03,South Mandi,Vegetable,Onion,23.93,29.25,26.59,0.42
2024-02-03,Central Mandi,Fruit,Apple,137.86,168.5,153.18,0.46
2024-02-03,North Mandi,Fruit,Apple,113.58,138.82,126.2,0.58
2024-02-03,South Mandi,Fruit,Apple,128.45,156.99,142.72,1.29
2024-02-03,Central Mandi,Grain,Wheat,32.81,40.1,36.45,2.31
2024-02-03,North Mandi,Grain,Wheat,30.64,37.44,34.04,0.55
2024-02-03,South Mandi,Grain,Wheat,32.05,39.17,35.61,2.43
2024-02-03,Central Mandi,Grain,Rice,39.56,48.35,43.95,0.24
2024-02-03,North Mandi,Grain,Rice,47.9,58.54,53.22,1.32
2024-02-03,South Mandi,Grain,Rice,47.53,58.09,52.81,0.14
2024-02-04,Central Mandi,Vegetable,Tomato,38.2,46.68,42.44,0.2
2024-02-04,North Mandi,Vegetable,Tomato,35.68,43.62,39.65,0.27
2024-02-04,South Mandi,Vegetable,Tomato,32.6,39.84,36.22,0.28
2024-02-04,Central Mandi,Vegetable,Potato,26.31,32.15,29.23,2.05
2024-02-04,North Mandi,Vegetable,Potato,24.71,30.21,27.46,0.45
2024-02-04,South Mandi,Vegetable,Potato,11.73,14.33,13.03,0.9
2024-02-04,Central Mandi,Vegetable,Onion,25.07,30.65,27.86,3.49
2024-02-04,North Mandi,Vegetable,Onion,19.34,23.64,21.49,0.3
2024-02-04,South Mandi,Vegetable,Onion,18.18,22.22,20.2,1.48
2024-02-04,Central Mandi,Fruit,Apple,130.39,159.37,144.88,0.14
2024-02-04,North Mandi,Fruit,Apple,108.67,132.81,120.74,0.27
2024-02-04,South Mandi,Fruit,Apple,118.08,144.32,131.2,0.08
2024-02-04,Central Mandi,Grain,Wheat,30.83,37.69,34.26,0.41
2024-02-04,North Mandi,Grain,Wheat,28.5,34.84,31.67,1.77
2024-02-04,South Mandi,Grain,Wheat,27.94,34.16,31.05,0.96
2024-02-04,Central Mandi,Grain,Rice,42.75,52.25,47.5,1.23
2024-02-04,North Mandi,Grain,Rice,42.86,52.38,47.62,0.04
2024-02-04,South Mandi,Grain,Rice,42.98,52.53,47.75,1.33
2024-02-05,Central Mandi,Vegetable,Tomato,29.54,36.1,32.82,1.86
2024-02-05,North Mandi,Vegetable,Tomato,55.42,67.74,61.58,1.64
2024-02-05,South Mandi,Vegetable,Tomato,43.99,53.77,48.88,0.23
2024-02-05,Central Mandi,Vegetable,Potato,22.77,27.83,25.3,0.12
2024-02-05,North Mandi,Vegetable,Potato,21.71,26.53,24.12,0.76
2024-02-05,South Mandi,Vegetable,Potato,22.01,26.91,24.46,2.76
2024-02-05,Central Mandi,Vegetable,Onion,32.68,39.94,36.31,0.38
2024-02-05,North Mandi,Vegetable,Onion,26.86,32.82,29.84,0.71
2024-02-05,South Mandi,Vegetable,Onion,34.02,41.58,37.8,0.61
2024-02-05,Central Mandi,Fruit,Apple,115.79,141.52,128.65,0.72
2024-02-05,North Mandi,Fruit,Apple,147.09,179.77,163.43,0.15
2024-02-05,South Mandi,Fruit,Apple,106.97,130.75,118.86,0.03
2024-02-05,Central Mandi,Grain,Wheat,32.67,39.93,36.3,0.23
2024-02-05,North Mandi,Grain,Wheat,28.88,35.3,32.09,1.12
2024-02-05,South Mandi,Grain,Wheat,29.72,36.32,33.02,2.03
2024-02-05,Central Mandi,Grain,Rice,48.98,59.86,54.42,0.19
2024-02-05,North Mandi,Grain,Rice,46.4,56.72,51.56,2.89
2024-02-05,South Mandi,Grain,Rice,45.23,55.29,50.26,1.15
2024-02-06,Central Mandi,Vegetable,Tomato,58.99,72.09,65.54,2.03
2024-02-06,North Mandi,Vegetable,Tomato,32.3,39.48,35.89,0.85
2024-02-06,South Mandi,Vegetable,Tomato,44.81,54.77,49.79,0.24
2024-02-06,Central Mandi,Vegetable,Potato,26.27,32.11,29.19,1.08
2024-02-06,North Mandi,Vegetable,Potato,27.79,33.97,30.88,0.11
2024-02-06,South Mandi,Vegetable,Potato,17.87,21.84,19.85,1.07
2024-02-06,Central Mandi,Vegetable,Onion,27.09,33.11,30.1,2.05
2024-02-06,North Mandi,Vegetable,Onion,29.88,36.52,33.2,1.53
2024-02-06,South Mandi,Vegetable,Onion,39.18,47.88,43.53,2.11
2024-02-06,Central Mandi,Fruit,Apple,117.69,143.85,130.77,0.52
2024-02-06,North Mandi,Fruit,Apple,131.04,160.16,145.6,1.65
2024-02-06,South Mandi,Fruit,Apple,87.52,106.96,97.24,1.44
2024-02-06,Central Mandi,Grain,Wheat,30.28,37.0,33.64,1.7
2024-02-06,North Mandi,Grain,Wheat,33.15,40.51,36.83,0.13
2024-02-06,South Mandi,Grain,Wheat,30.38,37.14,33.76,0.39
2024-02-06,Central Mandi,Grain,Rice,43.88,53.63,48.75,0.46
2024-02-06,North Mandi,Grain,Rice,48.14,58.84,53.49,0.49
2024-02-06,South Mandi,Grain,Rice,41.56,50.8,46.18,0.6
2024-02-07,Central Mandi,Vegetable,Tomato,25.97,31.74,28.85,0.26
2024-02-07,North Mandi,Vegetable,Tomato,18.57,22.69,20.63,0.08
2024-02-07,South Mandi,Vegetable,Tomato,50.67,61.93,56.3,0.97
2024-02-07,Central Mandi,Vegetable,Potato,25.59,31.27,28.43,0.62
2024-02-07,North Mandi,Vegetable,Potato,25.5,31.16,28.33,0.73
2024-02-07,South Mandi,Vegetable,Potato,20.79,25.41,23.1,0.65
2024-02-07,Central Mandi,Vegetable,Onion,17.44,21.32,19.38,0.87
2024-02-07,North Mandi,Vegetable,Onion,15.6,19.06,17.33,0.76
2024-02-07,South Mandi,Vegetable,Onion,37.48,45.82,41.65,1.68
2024-02-07,Central Mandi,Fruit,Apple,119.75,146.37,133.06,1.27
2024-02-07,North Mandi,Fruit,Apple,123.17,150.55,136.86,0.28
2024-02-07,South Mandi,Fruit,Apple,114.79,140.29,127.54,2.62
2024-02-07,Central Mandi,Grain,Wheat,29.36,35.88,32.62,0.67
2024-02-07,North Mandi,Grain,Wheat,30.18,36.88,33.53,0.3
2024-02-07,South Mandi,Grain,Wheat,29.02,35.48,32.25,1.62
2024-02-07,Central Mandi,Grain,Rice,40.89,49.97,45.43,0.77
2024-02-07,North Mandi,Grain,Rice,46.39,56.69,51.54,1.26
2024-02-07,South Mandi,Grain,Rice,39.58,48.38,43.98,0.32
2024-02-08,Central Mandi,Vegetable,Tomato,22.26,27.2,24.73,0.2
2024-02-08,North Mandi,Vegetable,Tomato,30.52,37.3,33.91,1.14
2024-02-08,South Mandi,Vegetable,Tomato,34.09,41.67,37.88,1.23
2024-02-08,Central Mandi,Vegetable,Potato,17.11,20.91,19.01,0.11
2024-02-08,North Mandi,Vegetable,Potato,16.46,20.12,18.29,3.29
2024-02-08,South Mandi,Vegetable,Potato,23.54,28.78,26.16,0.66
2024-02-08,Central Mandi,Vegetable,Onion,28.99,35.43,32.21,0.04
2024-02-08,North Mandi,Vegetable,Onion,37.29,45.57,41.43,1.0
2024-02-08,South Mandi,Vegetable,Onion,28.4,34.72,31.56,1.71
2024-02-08,Central Mandi,Fruit,Apple,119.46,146.0,132.73,2.16
2024-02-08,North Mandi,Fruit,Apple,96.94,118.48,107.71,0.94
2024-02-08,South Mandi,Fruit,Apple,97.6,119.3,108.45,0.53
2024-02-08,Central Mandi,Grain,Wheat,28.56,34.9,31.73,1.52
2024-02-08,North Mandi,Grain,Wheat,29.44,35.98,32.71,0.32
2024-02-08,South Mandi,Grain,Wheat,30.22,36.94,33.58,1.1
2024-02-08,Central Mandi,Grain,Rice,47.17,57.65,52.41,0.1
2024-02-08,North Mandi,Grain,Rice,41.62,50.86,46.24,0.88
2024-02-08,South Mandi,Grain,Rice,49.6,60.62,55.11,0.18
2024-02-09,Central Mandi,Vegetable,Tomato,39.71,48.53,44.12,0.24
2024-02-09,North Mandi,Vegetable,Tomato,37.32,45.62,41.47,0.1
2024-02-09,South Mandi,Vegetable,Tomato,33.4,40.82,37.11,0.93
2024-02-09,Central Mandi,Vegetable,Potato,21.44,26.2,23.82,0.79
2024-02-09,North Mandi,Vegetable,Potato,19.97,24.41,22.19,0.9
2024-02-09,South Mandi,Vegetable,Potato,17.03,20.81,18.92,0.69
2024-02-09,Central Mandi,Vegetable,Onion,21.64,26.44,24.04,0.56
2024-02-09,North Mandi,Vegetable,Onion,39.28,48.02,43.65,1.26
2024-02-09,South Mandi,Vegetable,Onion,31.5,38.5,35.0,0.32
2024-02-09,Central Mandi,Fruit,Apple,138.81,169.65,154.23,0.08
2024-02-09,North Mandi,Fruit,Apple,99.04,121.04,110.04,0.26
2024-02-09,South Mandi,Fruit,Apple,91.26,111.54,101.4,0.44
2024-02-09,Central Mandi,Grain,Wheat,30.73,37.55,34.14,0.07
2024-02-09,North Mandi,Grain,Wheat,29.41,35.95,32.68,1.61
2024-02-09,South Mandi,Grain,Wheat,31.27,38.21,34.74,2.12
