date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm,year,month,day_of_week,day_of_month,is_weekend,price_lag_1,price_lag_3,price_lag_7,price_lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,price_spread
2024-06-21,Central Mandi,Fruit,Apple,67.28,82.22,74.75,2.67,2024,6,4,21,0,113.92,116.57,74.78,108.06,106.14714285714285,25.80160829243391,101.57633333333334,14.939999999999998
2024-06-22,Central Mandi,Fruit,Apple,88.64,108.34,98.49,6.88,2024,6,5,22,1,74.75,64.63,124.72,146.82,106.14285714285714,25.807688592281842,100.46766666666667,19.700000000000003
2024-06-23,Central Mandi,Fruit,Apple,104.01,127.13,115.57,0.64,2024,6,6,23,1,98.49,113.92,116.44,72.16,102.39571428571428,24.533613578885998,98.77266666666667,23.11999999999999
2024-06-24,Central Mandi,Fruit,Apple,97.29,118.91,108.1,4.49,2024,6,0,24,0,115.57,74.75,131.97,93.01,102.27142857142857,24.452678400379483,98.54433333333333,21.61999999999999
2024-06-25,Central Mandi,Fruit,Apple,88.69,108.39,98.54,4.92,2024,6,1,25,0,108.1,98.49,116.57,62.94,98.86142857142856,21.04824333808055,100.27766666666666,19.700000000000003
2024-06-26,Central Mandi,Fruit,Apple,89.83,109.79,99.81,6.93,2024,6,2,26,0,98.54,115.57,64.63,78.61,96.28571428571429,19.571411852617242,100.51166666666667,19.960000000000008
2024-06-27,Central Mandi,Fruit,Apple,87.29,106.69,96.99,3.56,2024,6,3,27,0,99.81,108.1,113.92,100.0,101.31142857142856,13.734219342663245,100.16966666666666,19.39999999999999
2024-06-28,Central Mandi,Fruit,Apple,121.1,148.01,134.55,1.06,2024,6,4,28,0,96.99,98.54,74.75,74.78,98.89285714285714,12.586533430993947,99.00333333333333,26.909999999999997
2024-06-29,Central Mandi,Fruit,Apple,72.23,88.28,80.25,10.94,2024,6,5,29,1,134.55,99.81,98.49,124.72,107.43571428571428,13.712624180103747,99.57133333333334,16.049999999999997
2024-06-30,Central Mandi,Fruit,Apple,125.1,152.9,139.0,1.56,2024,6,6,30,1,80.25,96.99,115.57,116.44,104.83,17.028042557303454,98.53366666666668,27.80000000000001
2024-07-01,Central Mandi,Fruit,Apple,74.35,90.87,82.61,4.12,2024,7,0,1,0,139.0,134.55,108.1,131.97,108.17714285714285,21.26633937649342,100.20733333333334,16.52000000000001
2024-07-02,Central Mandi,Fruit,Apple,61.38,75.02,68.2,2.69,2024,7,1,2,0,82.61,80.25,98.54,116.57,104.53571428571429,23.360921683545925,100.17066666666666,13.639999999999993
2024-07-03,Central Mandi,Fruit,Apple,108.98,133.2,121.09,1.49,2024,7,2,3,0,68.2,139.0,99.81,64.63,100.20142857142858,27.16379111278564,99.92266666666667,24.219999999999985
2024-07-04,Central Mandi,Fruit,Apple,59.77,73.05,66.41,8.95,2024,7,3,4,0,121.09,82.61,96.99,113.92,103.24142857142859,28.28049176173778,100.95833333333333,13.279999999999994
2024-07-05,Central Mandi,Fruit,Apple,79.23,96.83,88.03,0.24,2024,7,4,5,0,66.41,68.2,134.55,74.75,98.87285714285714,31.576890660885667,100.75533333333334,17.599999999999994
2024-07-06,Central Mandi,Fruit,Apple,86.41,105.61,96.01,6.56,2024,7,5,6,1,88.03,121.09,80.25,98.49,92.22714285714287,27.44130263810731,98.75433333333334,19.200000000000003
2024-07-07,Central Mandi,Fruit,Apple,82.51,100.85,91.68,2.9,2024,7,6,7,1,96.01,66.41,139.0,115.57,94.47857142857143,26.936734786391348,99.10100000000001,18.33999999999999
2024-07-08,Central Mandi,Fruit,Apple,97.3,118.92,108.11,2.1,2024,7,0,8,0,91.68,88.03,82.61,108.1,87.71857142857144,18.526185457860795,98.555,21.620000000000005
2024-07-09,Central Mandi,Fruit,Apple,85.34,104.3,94.82,9.19,2024,7,1,9,0,108.11,96.01,68.2,98.54,91.36142857142856,19.816395929105084,97.26466666666667,18.959999999999994
2024-07-10,Central Mandi,Fruit,Apple,63.29,77.35,70.32,2.77,2024,7,2,10,0,94.82,91.68,121.09,99.81,95.16428571428571,16.98241821918873,98.02000000000001,14.059999999999995
2024-07-11,Central Mandi,Fruit,Apple,72.17,88.21,80.19,1.24,2024,7,3,11,0,70.32,108.11,66.41,96.99,87.91142857142856,14.760778467018133,97.26366666666667,16.039999999999992
2024-07-12,Central Mandi,Fruit,Apple,57.5,70.28,63.89,5.89,2024,7,4,12,0,80.19,94.82,88.03,134.55,89.88,12.093149575965384,97.83866666666667,12.780000000000001
2024-07-13,Central Mandi,Fruit,Apple,81.35,99.43,90.39,3.06,2024,7,5,13,1,63.89,70.32,96.01,80.25,86.43142857142857,15.63262979430267,97.348,18.080000000000013
2024-07-14,Central Mandi,Fruit,Apple,85.47,104.47,94.97,2.65,2024,7,6,14,1,90.39,80.19,91.68,139.0,85.62857142857142,15.196950821981348,97.02766666666668,19.0
2024-07-15,Central Mandi,Fruit,Apple,87.66,107.14,97.4,0.2,2024,7,0,15,0,94.97,63.89,108.11,82.61,86.09857142857143,15.463829224539424,97.70066666666666,19.480000000000004
2024-07-16,Central Mandi,Fruit,Apple,68.48,83.7,76.09,3.04,2024,7,1,16,0,97.4,90.39,94.82,68.2,84.56857142857143,13.301710953321745,96.79,15.219999999999999
2024-07-17,Central Mandi,Fruit,Apple,73.6,89.96,81.78,0.52,2024,7,2,17,0,76.09,94.97,70.32,121.09,81.89285714285714,12.76904683767989,95.44500000000001,16.36
2024-07-18,Central Mandi,Fruit,Apple,37.39,45.7,41.55,0.76,2024,7,3,18,0,81.78,97.4,80.19,66.41,83.53,11.73038362544062,93.77199999999999,8.310000000000002
2024-07-19,Central Mandi,Fruit,Apple,56.05,68.51,62.28,4.96,2024,7,4,19,0,41.55,76.09,63.89,88.03,78.01,19.847264295111458,91.27133333333335,12.460000000000008
2024-07-20,Central Mandi,Fruit,Apple,70.42,86.06,78.24,0.68,2024,7,5,20,1,62.28,81.78,90.39,96.01,77.78,20.04649429035759,91.193,15.64
2024-07-21,Central Mandi,Fruit,Apple,56.12,68.59,62.35,2.37,2024,7,6,21,1,78.24,41.55,94.97,91.68,76.04428571428572,19.284199799441204,90.00366666666667,12.470000000000006
2024-07-22,Central Mandi,Fruit,Apple,90.76,110.94,100.85,0.83,2024,7,0,22,0,62.35,62.28,97.4,108.11,71.38428571428571,17.83546920898827,89.59033333333333,20.179999999999993
2024-07-23,Central Mandi,Fruit,Apple,94.12,115.04,104.58,9.4,2024,7,1,23,0,100.85,78.24,76.09,94.82,71.87714285714286,18.70086603545935,89.66900000000001,20.92
2024-07-24,Central Mandi,Fruit,Apple,99.21,121.25,110.23,4.83,2024,7,2,24,0,104.58,62.35,81.78,70.32,75.94714285714285,22.487436280647838,89.30266666666667,22.040000000000006
2024-07-25,Central Mandi,Fruit,Apple,83.85,102.49,93.17,2.87,2024,7,3,25,0,110.23,100.85,41.55,80.19,80.01142857142858,26.01208656796016,89.37366666666667,18.64
2024-07-26,Central Mandi,Fruit,Apple,84.0,102.66,93.33,19.72,2024,7,4,26,0,93.17,104.58,62.28,63.89,87.38571428571427,19.887088656666172,89.19466666666668,18.659999999999997
2024-07-27,Central Mandi,Fruit,Apple,72.6,88.74,80.67,0.61,2024,7,5,27,1,93.33,110.23,78.24,90.39,91.82142857142857,16.534239654498347,88.97866666666667,16.14
2024-07-28,Central Mandi,Fruit,Apple,68.92,84.24,76.58,0.73,2024,7,6,28,1,80.67,93.17,62.35,94.97,92.16857142857143,16.22416965371065,88.43466666666667,15.319999999999993
2024-07-29,Central Mandi,Fruit,Apple,73.98,90.42,82.2,5.04,2024,7,0,29,0,76.58,93.33,100.85,97.4,94.20142857142856,12.27647401682253,86.50233333333333,16.439999999999998
2024-07-30,Central Mandi,Fruit,Apple,62.18,76.0,69.09,0.36,2024,7,1,30,0,82.2,80.67,104.58,76.09,91.53714285714285,12.612247637760492,86.56733333333334,13.82
2024-07-31,Central Mandi,Fruit,Apple,85.67,104.71,95.19,12.1,2024,7,2,31,0,69.09,76.58,110.23,81.78,86.46714285714286,13.590661885139939,84.237,19.039999999999992
2024-08-01,Central Mandi,Fruit,Apple,32.7,39.96,36.33,1.14,2024,8,3,1,0,95.19,82.2,93.17,41.55,84.31857142857143,9.89391130708104,84.65633333333334,7.259999999999998
2024-08-02,Central Mandi,Fruit,Apple,78.79,96.29,87.54,4.45,2024,8,4,2,0,36.33,69.09,93.33,62.28,76.19857142857143,19.792049269484956,83.594,17.5
2024-08-03,Central Mandi,Fruit,Apple,43.03,52.59,47.81,20.11,2024,8,5,3,1,87.54,95.19,80.67,78.24,75.37142857142858,19.064383396420666,82.47566666666667,9.560000000000002
2024-08-04,Central Mandi,Fruit,Apple,92.33,112.85,102.59,9.76,2024,8,6,4,1,47.81,36.33,76.58,62.35,70.67714285714285,21.43986762574643,81.85566666666666,20.519999999999996
2024-08-05,Central Mandi,Fruit,Apple,88.9,108.66,98.78,24.67,2024,8,0,5,0,102.59,87.54,82.2,100.85,74.39285714285714,24.64734111034149,82.341,19.75999999999999
2024-08-06,Central Mandi,Fruit,Apple,92.23,112.73,102.48,8.49,2024,8,1,6,0,98.78,47.81,69.09,104.58,76.76142857142858,26.26613436129725,82.43333333333334,20.5
2024-08-07,Central Mandi,Fruit,Apple,66.94,81.82,74.38,7.04,2024,8,2,7,0,102.48,102.59,95.19,110.23,81.53142857142858,27.636879604718764,82.79333333333334,14.879999999999995
2024-08-08,Central Mandi,Fruit,Apple,53.96,65.95,59.95,2.47,2024,8,3,8,0,74.38,98.78,36.33,93.17,78.55857142857144,27.0354825051398,81.669,11.990000000000002
2024-08-09,Central Mandi,Fruit,Apple,53.84,65.8,59.82,2.02,2024,8,4,9,0,59.95,102.48,87.54,93.33,81.93285714285715,21.866374272145105,80.50666666666667,11.959999999999994
2024-08-10,Central Mandi,Fruit,Apple,66.08,80.76,73.42,10.26,2024,8,5,10,1,59.82,74.38,47.81,80.67,77.97285714285715,23.153823092731997,80.15666666666668,14.680000000000007
2024-08-11,Central Mandi,Fruit,Apple,79.9,97.66,88.78,1.12,2024,8,6,11,1,73.42,59.95,102.59,76.58,81.63142857142859,19.29521393901572,79.931,17.75999999999999
2024-08-12,Central Mandi,Fruit,Apple,71.25,87.09,79.17,0.45,2024,8,0,12,0,88.78,59.82,98.78,82.2,79.65857142857143,17.408938727534576,80.76066666666667,15.840000000000003
2024-08-13,Central Mandi,Fruit,Apple,73.7,90.08,81.89,4.02,2024,8,1,13,0,79.17,73.42,102.48,69.09,76.85714285714286,15.26488641106978,80.38666666666667,16.379999999999995
2024-08-14,Central Mandi,Fruit,Apple,62.57,76.47,69.52,0.4,2024,8,2,14,0,81.89,88.78,74.38,95.19,73.91571428571429,10.850002852753898,79.95066666666666,13.899999999999999
2024-08-15,Central Mandi,Fruit,Apple,55.64,68.0,61.82,1.55,2024,8,3,15,0,69.52,79.17,59.95,36.33,73.22142857142856,10.970170810842164,79.02133333333333,12.36
2024-08-16,Central Mandi,Fruit,Apple,76.93,94.03,85.48,3.54,2024,8,4,16,0,61.82,81.89,59.82,87.54,73.48857142857142,10.609980252214742,78.54566666666668,17.099999999999994
2024-08-17,Central Mandi,Fruit,Apple,75.99,92.87,84.43,0.52,2024,8,5,17,1,85.48,69.52,73.42,47.81,77.15428571428572,9.47217302971011,78.66900000000001,16.88000000000001
2024-08-18,Central Mandi,Fruit,Apple,63.09,77.11,70.1,18.65,2024,8,6,18,1,84.43,61.82,88.78,102.59,78.72714285714287,9.660972542979103,80.09833333333333,14.019999999999996
2024-08-19,Central Mandi,Fruit,Apple,67.44,82.42,74.93,2.63,2024,8,0,19,0,70.1,85.48,79.17,98.78,76.05857142857144,8.977054878172465,80.359,14.980000000000004
2024-08-20,Central Mandi,Fruit,Apple,75.84,92.7,84.27,0.37,2024,8,1,20,0,74.93,84.43,81.89,102.48,75.45285714285716,8.874584899749562,80.24866666666667,16.86
2024-08-21,Central Mandi,Fruit,Apple,65.2,79.68,72.44,2.09,2024,8,2,21,0,84.27,70.1,69.52,74.38,75.79285714285716,9.201861612894584,80.97933333333334,14.480000000000004
2024-08-22,Central Mandi,Fruit,Apple,73.9,90.32,82.11,13.23,2024,8,3,22,0,72.44,74.93,61.82,59.95,76.21000000000001,8.932341984795427,80.03233333333334,16.419999999999987
2024-08-23,Central Mandi,Fruit,Apple,51.44,62.86,57.15,3.17,2024,8,4,23,0,82.11,84.27,85.48,59.82,79.10857142857142,6.424514063521579,79.28333333333333,11.420000000000002
2024-08-24,Central Mandi,Fruit,Apple,39.6,48.4,44.0,0.72,2024,8,5,24,1,57.15,72.44,84.43,73.42,75.06142857142856,9.785827215198525,77.514,8.799999999999997
2024-08-25,Central Mandi,Fruit,Apple,52.5,64.16,58.33,10.29,2024,8,6,25,1,44.0,82.11,70.1,88.78,69.28571428571429,14.248418458602156,75.875,11.659999999999997
2024-08-26,Central Mandi,Fruit,Apple,55.27,67.55,61.41,1.24,2024,8,0,26,0,58.33,57.15,74.93,79.17,67.60428571428572,14.819349802586979,74.70833333333333,12.279999999999994
2024-08-27,Central Mandi,Fruit,Apple,82.15,100.41,91.28,0.95,2024,8,1,27,0,61.41,44.0,84.27,81.89,65.67285714285714,14.584631996598223,74.06633333333335,18.25999999999999
2024-08-28,Central Mandi,Fruit,Apple,45.17,55.21,50.19,0.17,2024,8,2,28,0,91.28,58.33,72.44,69.52,66.67428571428572,16.223033889240163,74.55633333333334,10.04
2024-08-29,Central Mandi,Fruit,Apple,44.97,54.97,49.97,2.49,2024,8,3,29,0,50.19,61.41,82.11,61.82,63.49571428571429,17.063049607405127,73.48933333333333,10.0
2024-08-30,Central Mandi,Fruit,Apple,83.46,102.0,92.73,1.11,2024,8,4,30,0,49.97,91.28,57.15,85.48,58.90428571428571,15.469167029010809,72.852,18.540000000000006
2024-08-31,Central Mandi,Fruit,Apple,64.84,79.26,72.05,0.96,2024,8,5,31,1,92.73,50.19,44.0,84.43,63.987142857142864,19.98342706201475,72.77,14.420000000000002
2024-09-01,Central Mandi,Fruit,Apple,80.9,98.88,89.89,0.0,2024,9,6,1,1,72.05,49.97,58.33,70.1,67.99428571428572,18.02381559413641,73.96066666666667,17.97999999999999
2024-09-02,Central Mandi,Fruit,Apple,56.12,68.6,62.36,2.15,2024,9,0,2,0,89.89,92.73,61.41,74.93,72.50285714285714,19.117535331283243,74.039,12.479999999999997
2024-09-03,Central Mandi,Fruit,Apple,58.38,71.36,64.87,8.54,2024,9,1,3,0,62.36,72.05,91.28,84.27,72.63857142857144,19.028829381206126,74.52399999999999,12.979999999999997
2024-09-04,Central Mandi,Fruit,Apple,90.86,111.06,100.96,1.72,2024,9,2,4,0,64.87,89.89,50.19,72.44,68.86571428571429,17.251979458546238,73.26666666666667,20.200000000000003
2024-09-05,Central Mandi,Fruit,Apple,44.21,54.03,49.12,19.2,2024,9,3,5,0,100.96,62.36,49.97,82.11,76.11857142857141,18.703021528237628,73.33933333333333,9.82
2024-09-06,Central Mandi,Fruit,Apple,101.59,124.17,112.88,0.94,2024,9,4,6,0,49.12,64.87,92.73,57.15,75.99714285714286,18.902777321764024,71.56066666666666,22.58
2024-09-07,Central Mandi,Fruit,Apple,66.74,81.57,74.15,2.7,2024,9,5,7,1,112.88,100.96,72.05,44.0,78.87571428571428,22.97187908229177,72.844,14.829999999999998
2024-09-08,Central Mandi,Fruit,Apple,81.82,100.0,90.91,1.33,2024,9,6,8,1,74.15,49.12,89.89,58.33,79.17571428571429,22.881416664433917,73.31733333333334,18.180000000000007
2024-09-09,Central Mandi,Fruit,Apple,88.34,107.98,98.16,4.34,2024,9,0,9,0,90.91,112.88,62.36,61.41,79.32142857142857,22.9641179731711,74.35366666666665,19.64
2024-09-10,Central Mandi,Fruit,Apple,83.03,101.49,92.26,8.87,2024,9,1,10,0,98.16,74.15,64.87,91.28,84.43571428571428,22.539648664182124,75.17833333333334,18.459999999999994
2024-09-11,Central Mandi,Fruit,Apple,54.4,66.5,60.45,1.32,2024,9,2,11,0,92.26,90.91,100.96,50.19,88.34857142857142,20.894352050711035,75.29433333333333,12.100000000000001
2024-09-12,Central Mandi,Fruit,Apple,88.1,107.68,97.89,4.66,2024,9,3,12,0,60.45,98.16,49.12,49.97,82.56142857142858,22.37665705489509,74.67033333333332,19.580000000000013
2024-09-13,Central Mandi,Fruit,Apple,79.2,96.8,88.0,1.7,2024,9,4,13,0,97.89,92.26,112.88,92.73,89.52857142857144,17.229514820574195,75.20366666666668,17.599999999999994
2024-09-14,Central Mandi,Fruit,Apple,91.8,112.2,102.0,2.31,2024,9,5,14,1,88.0,60.45,74.15,72.05,85.97428571428573,13.842890903688927,75.81966666666668,20.400000000000006
2024-09-15,Central Mandi,Fruit,Apple,81.59,99.72,90.65,0.18,2024,9,6,15,1,102.0,97.89,90.91,89.89,89.95285714285716,13.880203786071085,77.159,18.129999999999995
2024-09-16,Central Mandi,Fruit,Apple,101.95,124.61,113.28,0.47,2024,9,0,16,0,90.65,88.0,98.16,62.36,89.91571428571429,13.877563255296906,77.33133333333333,22.659999999999997
2024-09-17,Central Mandi,Fruit,Apple,43.73,53.45,48.59,1.94,2024,9,1,17,0,113.28,102.0,92.26,64.87,92.07571428571428,16.333926714197258,78.29299999999999,9.720000000000006
2024-09-18,Central Mandi,Fruit,Apple,72.13,88.15,80.14,5.3,2024,9,2,18,0,48.59,90.65,60.45,100.96,85.83714285714287,23.163613502132943,77.57600000000001,16.02000000000001
2024-09-19,Central Mandi,Fruit,Apple,72.32,88.4,80.36,1.41,2024,9,3,19,0,80.14,113.28,97.89,49.12,88.64999999999999,20.62313910796976,77.74966666666666,16.080000000000013
2024-09-20,Central Mandi,Fruit,Apple,52.52,64.2,58.36,3.86,2024,9,4,20,0,80.36,48.59,88.0,112.88,86.14571428571428,20.376986902829877,77.61933333333333,11.68
2024-09-21,Central Mandi,Fruit,Apple,44.15,53.97,49.06,10.12,2024,9,5,21,1,58.36,80.14,102.0,74.15,81.91142857142857,22.856191304598106,77.15,9.82
2024-09-22,Central Mandi,Fruit,Apple,78.58,96.04,87.31,6.13,2024,9,6,22,1,49.06,80.36,90.65,90.91,74.34857142857143,23.83876704625722,76.04833333333335,17.460000000000008
2024-09-23,Central Mandi,Fruit,Apple,43.01,52.57,47.79,0.28,2024,9,0,23,0,87.31,58.36,113.28,98.16,73.87142857142858,23.48896650810871,77.05366666666667,9.560000000000002
2024-09-24,Central Mandi,Fruit,Apple,89.55,109.45,99.5,2.07,2024,9,1,24,0,47.79,49.06,48.59,92.26,64.51571428571428,17.4398440906095,77.18,19.900000000000006
2024-09-25,Central Mandi,Fruit,Apple,88.22,107.82,98.02,2.65,2024,9,2,25,0,99.5,87.31,80.14,60.45,71.78857142857143,20.103480982632153,78.55233333333334,19.599999999999994
2024-09-26,Central Mandi,Fruit,Apple,48.25,58.97,53.61,13.23,2024,9,3,26,0,98.02,47.79,80.36,97.89,74.34285714285714,22.35162388901968,79.77266666666667,10.719999999999999
2024-09-27,Central Mandi,Fruit,Apple,82.3,100.6,91.45,4.77,2024,9,4,27,0,53.61,99.5,58.36,88.0,70.52142857142857,23.412933340763875,78.51700000000001,18.299999999999997
2024-09-28,Central Mandi,Fruit,Apple,58.23,71.17,64.7,14.52,2024,9,5,28,1,91.45,98.02,49.06,102.0,75.24857142857142,23.884012385255804,79.89233333333333,12.940000000000005
2024-09-29,Central Mandi,Fruit,Apple,63.32,77.4,70.36,0.23,2024,9,6,29,1,64.7,53.61,87.31,90.65,77.48285714285714,21.653187382219937,80.38333333333334,14.080000000000005
2024-09-30,Central Mandi,Fruit,Apple,44.29,54.13,49.21,1.18,2024,9,0,30,0,70.36,91.45,47.79,113.28,75.06142857142856,21.31619996510602,79.63766666666668,9.840000000000003
2024-10-01,Central Mandi,Fruit,Apple,65.6,80.18,72.89,0.54,2024,10,1,1,0,49.21,64.7,99.5,48.59,75.26428571428572,21.018086542422623,78.87633333333333,14.580000000000013
2024-10-02,Central Mandi,Fruit,Apple,76.64,93.68,85.16,0.97,2024,10,2,2,0,72.89,70.36,98.02,80.14,71.46285714285715,18.109257038216548,78.30966666666667,17.040000000000006
2024-10-03,Central Mandi,Fruit,Apple,73.01,89.23,81.12,0.58,2024,10,3,3,0,85.16,49.21,53.61,80.36,69.62571428571428,15.418470370676648,79.06966666666668,16.22
2024-10-04,Central Mandi,Fruit,Apple,107.54,131.44,119.49,2.25,2024,10,4,4,0,81.12,72.89,91.45,58.36,73.55571428571429,14.106006825867963,79.61133333333333,23.89999999999999
2024-10-05,Central Mandi,Fruit,Apple,65.12,79.6,72.36,0.12,2024,10,5,5,1,119.49,85.16,64.7,49.06,77.56142857142856,21.87582183490224,80.229,14.47999999999999
2024-10-06,Central Mandi,Fruit,Apple,65.39,79.92,72.65,3.03,2024,10,6,6,1,72.36,81.12,70.36,87.31,78.6557142857143,21.3094883851795,81.00366666666667,14.530000000000001
2024-10-07,Central Mandi,Fruit,Apple,38.02,46.48,42.25,1.7,2024,10,0,7,0,72.65,119.49,49.21,47.79,78.98285714285714,21.17807963774954,79.66266666666667,8.459999999999994
2024-10-08,Central Mandi,Fruit,Apple,83.06,101.52,92.29,0.45,2024,10,1,8,0,42.25,72.36,72.89,99.5,77.98857142857143,22.902059171299836,78.59933333333333,18.459999999999994
2024-10-09,Central Mandi,Fruit,Apple,68.48,83.7,76.09,0.41,2024,10,2,9,0,92.29,72.65,85.16,98.02,80.76,23.351643767980686,78.64533333333334,15.219999999999999
2024-10-10,Central Mandi,Fruit,Apple,64.3,78.58,71.44,0.42,2024,10,3,10,0,76.09,42.25,81.12,53.61,79.46428571428571,23.318420370416028,77.90966666666667,14.280000000000001
2024-10-11,Central Mandi,Fruit,Apple,95.36,116.55,105.95,0.55,2024,10,4,11,0,71.44,92.29,119.49,91.45,78.08142857142857,23.490260697128335,77.21566666666668,21.189999999999998
2024-10-12,Central Mandi,Fruit,Apple,62.3,76.14,69.22,1.26,2024,10,5,12,1,105.95,76.09,72.36,64.7,76.14714285714285,19.776043347348207,78.73233333333334,13.840000000000003
2024-10-13,Central Mandi,Fruit,Apple,77.57,94.81,86.19,0.05,2024,10,6,13,1,69.22,71.44,72.65,70.36,75.69857142857143,19.911410822751503,77.77666666666666,17.24000000000001
2024-10-14,Central Mandi,Fruit,Apple,80.14,97.96,89.05,0.44,2024,10,0,14,0,86.19,105.95,42.25,49.21,77.63285714285715,20.22115947408049,77.71633333333332,17.819999999999993
2024-10-15,Central Mandi,Fruit,Apple,53.19,65.01,59.1,5.72,2024,10,1,15,0,89.05,69.22,92.29,72.89,84.31857142857143,13.031275747947777,77.28466666666667,11.820000000000007
2024-10-16,Central Mandi,Fruit,Apple,77.68,94.94,86.31,0.04,2024,10,2,16,0,59.1,86.19,76.09,85.16,79.57714285714285,15.45935284791039,76.23299999999999,17.25999999999999
2024-10-17,Central Mandi,Fruit,Apple,77.3,94.48,85.89,0.86,2024,10,3,17,0,86.31,89.05,71.44,81.12,81.03714285714285,15.557418074438369,75.334,17.180000000000007
2024-10-18,Central Mandi,Fruit,Apple,72.04,88.06,80.05,1.51,2024,10,4,18,0,85.89,59.1,105.95,119.49,83.10142857142857,15.021183296233751,76.57733333333333,16.019999999999996
2024-10-19,Central Mandi,Fruit,Apple,69.61,85.08,77.35,0.0,2024,10,5,19,1,80.05,86.31,69.22,72.36,79.40142857142857,11.144802119630429,76.57433333333333,15.469999999999999
2024-10-20,Central Mandi,Fruit,Apple,63.43,77.53,70.48,0.02,2024,10,6,20,1,77.35,85.89,86.19,72.65,80.56285714285715,10.298415273373939,76.47399999999999,14.100000000000001
